listing_id,base_price,room_type,property_type,accommodates,bedrooms,beds,bathrooms,city,neighbourhood_cleansed,latitude,longitude,minimum_nights,maximum_nights,host_is_superhost,amenities_count,number_of_reviews,reviews_per_month,avg_rating,review_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
51336967,268.24,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.96048,23.73469,2,365,0.0,47,23,0.57,,,4.78,4.78,4.87,4.87,4.87,4.61,4.78
51344413,201.18,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,"Athens, Greece",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.996178,23.723846,1,1125,1.0,30,80,1.99,,,4.68,4.76,4.75,4.98,4.96,4.34,4.66
51395250,208.63,Entire home/apt,Entire rental unit,3,1.0,,,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98855,23.72926,2,365,0.0,42,6,0.16,,,4.17,4.33,4.17,4.33,4.17,4.83,4.17
51421032,1467.84,Entire home/apt,Entire serviced apartment,12,6.0,6.0,6.0,,ΑΚΡΟΠΟΛΗ,37.96695,23.72402,1,1125,1.0,49,69,1.69,,,4.88,4.88,4.96,4.96,4.9,4.99,4.75
51442722,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Chalandri, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.96302,23.72502,1,1125,0.0,14,160,4.03,,,4.69,4.76,4.79,4.78,4.82,4.68,4.74
51570169,156.47,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,"Athens, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99057,23.72408,2,60,0.0,30,71,1.8,4.0,1.0,4.82,4.92,4.9,4.96,4.87,4.0,4.79
51573244,156.47,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,"Athens, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99085,23.72363,2,60,0.0,27,88,2.25,,,4.86,4.85,4.82,4.94,4.94,4.15,4.83
51577214,298.04,Entire home/apt,Entire condo,5,2.0,3.0,2.0,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98735,23.7646,2,365,0.0,37,96,2.39,2.0,1.0,4.7,4.75,4.73,4.89,4.83,4.51,4.69
51648340,320.39,Entire home/apt,Entire condo,4,1.0,,,"Athens, Greece",ΙΛΙΣΙΑ,37.97615,23.75158,2,365,0.0,36,32,0.79,,,4.56,4.5,4.63,4.72,4.66,4.91,4.47
51839436,312.94,Entire home/apt,Entire loft,2,1.0,1.0,1.0,"Pireas, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97704,23.72467,2,365,0.0,39,15,0.45,,,4.8,4.87,5.0,4.87,4.67,4.8,4.8
51950057,223.53,Entire home/apt,Entire rental unit,5,2.0,3.0,1.0,Greece,ΚΥΨΕΛΗ,38.00213,23.73585,1,1125,0.0,45,21,0.58,3.0,1.0,4.67,4.71,4.67,4.81,4.67,4.43,4.62
51970544,208.63,Entire home/apt,Entire condo,3,1.0,1.0,1.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95867,23.73001,3,365,0.0,43,15,0.38,,,4.87,5.0,4.93,5.0,5.0,5.0,4.93
52063929,245.88,Entire home/apt,Entire condo,5,2.0,3.0,1.0,"Athens, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.983322,23.723213,3,365,0.0,39,114,2.85,,,4.51,4.74,4.54,4.8,4.85,3.6,4.65
52140584,253.33,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9894,23.76402,2,500,1.0,40,51,1.48,,,4.96,4.78,4.88,4.94,4.98,4.78,4.73
52249689,149.02,Private room,Room in hotel,2,1.0,1.0,1.5,"Athens, Greece",ΠΕΤΡΑΛΩΝΑ,37.97883,23.7202,1,1125,0.0,37,0,,,,,,,,,,
52249966,357.65,Private room,Room in hotel,4,1.0,1.0,1.5,"Athens, Greece",ΚΕΡΑΜΕΙΚΟΣ,37.97967,23.71949,1,1125,0.0,34,0,,,,,,,,,,
52250930,305.49,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97651,23.72987,1,365,0.0,18,15,0.38,,,4.6,4.67,4.67,4.6,4.47,4.93,4.73
52252946,380.0,Entire home/apt,Entire condo,6,2.0,4.0,1.5,Greece,ΓΟΥΔΙ,37.986717,23.766802,2,30,,47,12,0.34,,,4.67,5.0,4.83,5.0,5.0,4.83,4.75
52273762,275.69,Private room,Room in hotel,4,1.0,2.0,1.5,"Athens, Greece",ΠΕΤΡΑΛΩΝΑ,37.97922,23.71984,1,1125,0.0,34,1,0.03,,,5.0,5.0,5.0,5.0,5.0,4.0,5.0
52607129,245.88,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,,ΓΟΥΔΙ,37.98347,23.76071,2,1125,1.0,23,5,0.18,,,4.4,4.2,4.4,4.6,4.8,4.8,3.8
52818014,320.39,Entire home/apt,Entire condo,4,1.0,3.0,1.0,,ΠΑΓΚΡΑΤΙ,37.97268,23.74908,1,25,,11,234,6.08,4.0,4.0,4.66,4.66,4.67,4.88,4.92,4.8,4.6
52867761,201.18,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96325,23.7222,1,28,,41,57,1.47,4.5,2.0,4.86,4.89,4.81,4.96,4.96,4.75,4.6
52870973,260.78,Entire home/apt,Entire condo,4,1.0,,,"Athens, Greece",ΘΗΣΕΙΟ,37.97739,23.723007,2,363,0.0,42,94,2.73,,,4.6,4.72,4.49,4.77,4.78,4.83,4.69
52944570,633.33,Entire home/apt,Entire rental unit,14,3.0,10.0,2.0,"Diemen, Netherlands",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99368,23.73016,1,365,0.0,34,17,0.44,,,4.24,4.29,4.29,4.59,4.65,3.94,4.0
52944805,752.55,Entire home/apt,Entire rental unit,16,4.0,15.0,2.0,"Diemen, Netherlands",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99210739135742,23.729766845703125,1,365,0.0,35,20,0.52,,,4.15,4.1,4.0,4.8,4.7,4.35,4.0
52959003,305.49,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,Israel,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97699,23.72844,1,1125,1.0,21,0,,,,,,,,,,
53138956,737.65,Entire home/apt,Entire rental unit,8,3.0,4.0,1.0,"Athens, Greece",ΚΕΡΑΜΕΙΚΟΣ,37.9786,23.72096,1,365,1.0,59,204,5.44,3.5,2.0,4.88,4.92,4.96,4.96,4.97,4.89,4.86
53158964,96.86,Entire home/apt,Entire condo,2,1.0,1.0,1.0,"Athens, Greece",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.996151,23.724003,1,1125,1.0,49,147,4.07,,,4.65,4.8,4.74,4.9,4.97,3.97,4.67
53171905,268.24,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,"Kifisia, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.96575,23.73191,1,365,0.0,4,0,,,,,,,,,,
53198715,417.25,Entire home/apt,Entire condo,6,2.0,5.0,1.0,"Athens, Greece",ΘΗΣΕΙΟ,37.975093841552734,23.716983795166016,2,1125,0.0,19,1,0.03,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
53352217,566.27,Entire home/apt,Entire rental unit,12,3.0,9.0,1.5,"Diemen, Netherlands",ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99452590942383,23.729225158691406,1,1125,0.0,33,26,0.69,,,4.35,4.5,4.04,4.85,4.88,4.27,4.23
53354870,208.63,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.95679,23.7283,1,90,1.0,53,103,3.29,3.5,2.0,4.96,4.94,4.97,5.0,5.0,4.81,4.88
53374944,305.49,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,Israel,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9804,23.72364,1,365,1.0,6,0,,,,,,,,,,
53395269,260.78,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.985065,23.72477,2,60,0.0,27,140,3.84,,,4.34,4.66,4.8,4.55,4.66,3.52,4.44
53406784,230.98,Entire home/apt,Entire condo,4,2.0,2.0,1.0,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99026,23.76238,2,60,0.0,44,18,0.49,,,4.56,4.5,4.67,4.89,4.89,4.28,4.33
53486450,633.33,Entire home/apt,Entire serviced apartment,4,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97506,23.72658,2,1125,0.0,19,11,0.38,,,4.91,4.91,4.91,5.0,5.0,4.91,4.73
53487824,156.47,Shared room,Shared room in hostel,1,1.0,6.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98296,23.72575,1,28,0.0,6,2,0.1,,,4.5,5.0,5.0,5.0,5.0,5.0,5.0
53494600,201.18,Entire home/apt,Entire condo,3,1.0,3.0,1.0,"Athens, Greece",ΘΗΣΕΙΟ,37.97506,23.7174,2,1125,0.0,17,3,0.09,,,5.0,4.67,4.33,5.0,5.0,5.0,4.67
53619270,223.53,Entire home/apt,Entire serviced apartment,2,0.0,1.0,1.0,"Athens, Greece",1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96462,23.73785,2,1125,1.0,36,26,0.79,,,4.92,4.92,4.92,4.96,4.73,4.85,4.81
53637518,298.04,Private room,Private room in guest suite,2,1.0,1.0,1.0,"Athens, Greece",ΚΟΛΩΝΑΚΙ,37.979172,23.737612,1,1125,1.0,37,0,,,,,,,,,,
53827500,126.67,Private room,Room in boutique hotel,2,0.0,1.0,1.0,"Berlin, Germany",ΓΟΥΔΙ,37.985889,23.761471,1,1125,0.0,14,0,,,,,,,,,,
53965031,275.69,Private room,Private room in serviced apartment,4,1.0,,,"Athina, Greece",ΘΗΣΕΙΟ,37.977207,23.721491,1,1125,0.0,41,1,0.07,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
53977787,74.51,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,"Piraeus, Greece",ΚΟΛΩΝΟΣ,37.999428,23.719027,1,365,0.0,27,4,0.38,,,5.0,5.0,5.0,5.0,5.0,4.0,4.75
54054044,439.61,Entire home/apt,Entire condo,5,1.0,2.0,1.0,"Athens, Greece",ΚΕΡΑΜΕΙΚΟΣ,37.98054,23.71871,1,365,0.0,22,54,1.55,,,4.59,4.72,4.39,4.83,4.89,4.7,4.52
54088975,454.51,Entire home/apt,Entire serviced apartment,5,2.0,3.0,1.0,,ΚΕΡΑΜΕΙΚΟΣ,37.97905,23.72038,1,1125,1.0,44,62,1.86,,,4.92,4.87,4.9,4.95,4.92,4.77,4.82
54118352,134.12,Entire home/apt,Entire condo,2,1.0,2.0,1.5,"Nea Smyrni, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.95679,23.72604,1,365,0.0,50,21,0.61,,,4.81,4.95,4.9,4.9,4.86,4.76,4.86
54156360,163.92,Entire home/apt,Entire serviced apartment,3,1.0,3.0,1.0,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98069,23.72024,1,1125,1.0,46,3,0.09,,,4.0,4.67,4.33,5.0,4.67,5.0,4.0
54231324,201.18,Entire home/apt,Entire condo,4,2.0,3.0,1.0,"Athens, Greece",ΣΕΠΟΛΙΑ,38.0065,23.71629,1,59,1.0,31,34,1.0,,,4.97,4.71,5.0,4.97,4.97,4.76,4.88
54235904,104.31,Entire home/apt,Entire condo,2,1.0,1.0,1.0,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99578,23.73036,7,60,1.0,43,41,1.27,,,4.8,4.71,4.73,4.88,4.88,4.61,4.76
54243510,827.06,Entire home/apt,Entire condo,16,5.0,12.0,2.0,"Diemen, Netherlands",ΑΜΠΕΛΟΚΗΠΟΙ,37.98752975463867,23.76302719116211,1,365,0.0,36,13,0.44,,,3.54,3.85,3.0,4.15,4.31,4.31,3.85
54251149,298.04,Private room,Private room in hostel,2,1.0,2.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977085,23.723873,1,365,0.0,21,43,1.27,,,4.28,4.53,4.4,4.93,4.77,4.74,4.37
54321076,305.49,Entire home/apt,Entire condo,4,1.0,2.0,1.0,,ΠΕΤΡΑΛΩΝΑ,37.97236122098314,23.712655202832025,3,1125,0.0,38,10,0.28,,,5.0,5.0,4.9,4.9,5.0,5.0,5.0
54323619,499.22,Entire home/apt,Entire rental unit,5,2.0,2.0,1.5,Greece,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.965466,23.725124,1,1125,1.0,54,121,3.43,3.0,3.0,4.69,4.62,4.79,4.85,4.85,4.79,4.65
54402931,1341.18,Entire home/apt,Entire condo,16,7.0,15.0,6.0,"Chicago, IL",ΠΑΓΚΡΑΤΙ,37.967449927320224,23.74813608983209,3,35,1.0,55,8,0.29,,,5.0,5.0,5.0,5.0,5.0,5.0,4.88
509367305527727073,335.29,Entire home/apt,Entire condo,4,2.0,2.0,2.0,"Athens, Greece",ΙΛΙΣΙΑ,37.97619,23.75478,1,365,1.0,48,4,0.12,,,5.0,5.0,5.0,5.0,5.0,5.0,4.75
549313548865388863,640.78,Entire home/apt,Entire rental unit,7,3.0,1.0,1.0,"Geneva, Switzerland",ΚΕΡΑΜΕΙΚΟΣ,37.98097,23.72221,1,365,1.0,46,140,4.09,3.6666666666666665,3.0,4.9,4.88,4.81,4.96,4.95,4.8,4.89
556965248898743768,178.82,Entire home/apt,Entire condo,2,1.0,2.0,1.0,,ΚΕΡΑΜΕΙΚΟΣ,37.9822883605957,23.716169357299805,2,90,0.0,42,71,2.06,,,4.73,4.77,4.79,4.94,4.87,4.65,4.75
558673047167901770,208.63,Entire home/apt,Entire condo,3,1.0,2.0,1.0,"Athens, Greece",ΘΗΣΕΙΟ,37.97522,23.71568,2,365,0.0,13,1,0.04,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
563542453553566902,432.16,Entire home/apt,Entire condo,3,1.0,2.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9754,23.72595,1,1125,0.0,35,1,0.07,,,4.0,4.0,4.0,4.0,4.0,5.0,5.0
564244778386870803,320.39,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Larnaca, Cyprus",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97881,23.7294,1,365,1.0,23,1,0.03,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
564904740793335873,953.73,Entire home/apt,Entire condo,6,2.0,3.0,2.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975956,23.727123,1,15,1.0,35,253,8.12,4.0,2.0,4.93,4.94,4.95,4.91,4.94,4.97,4.88
565600233483492971,141.57,Entire home/apt,Entire rental unit,2,1.0,,,"Athens, Greece",ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98735809326172,23.73087882995605,3,365,0.0,45,5,0.2,,,4.8,4.6,5.0,5.0,4.6,4.6,4.6
567154027332093490,208.63,Entire home/apt,Room in aparthotel,3,1.0,1.0,1.0,,ΠΕΤΡΑΛΩΝΑ,37.97217,23.71214,1,15,1.0,32,9,0.45,,,4.89,5.0,4.89,4.89,4.78,4.0,4.67
569353269833043255,558.82,Entire home/apt,Entire rental unit,7,2.0,5.0,2.5,"Athens, Greece",ΠΑΓΚΡΑΤΙ,37.96973,23.75059,2,365,1.0,64,62,1.88,,,4.85,4.81,4.66,4.94,4.98,4.69,4.69
569920296472253780,96.86,Entire home/apt,Entire condo,2,1.0,1.0,1.0,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99893,23.72501,1,365,0.0,11,79,2.36,,,4.53,4.53,4.58,4.72,4.57,4.11,4.42
572865287334433056,290.59,Entire home/apt,Entire serviced apartment,4,2.0,2.0,2.0,"Athina, Greece",ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.983749,23.738482,1,1125,0.0,50,8,0.28,,,4.63,4.88,5.0,4.88,4.75,4.88,4.63
576106169938810513,625.88,Entire home/apt,Entire condo,4,1.0,3.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97406768798828,23.73255920410156,2,365,0.0,44,89,2.71,,,4.73,4.72,4.74,4.92,4.96,4.98,4.73
578680159574635383,1594.51,Entire home/apt,Entire villa,10,4.0,6.0,3.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.974442,23.728209,2,90,1.0,18,68,2.13,,,4.96,4.93,4.94,4.97,5.0,5.0,4.96
578955350161876209,782.35,Entire home/apt,Entire condo,5,2.0,3.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97393,23.73206,1,365,0.0,40,185,5.5,,,4.67,4.66,4.76,4.81,4.85,4.97,4.67
579705680354362980,633.33,Entire home/apt,Entire rental unit,4,0.0,2.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977802,23.728455,2,60,1.0,39,7,0.58,,,4.86,5.0,4.86,5.0,5.0,5.0,4.71
580458362207639672,1251.76,Entire home/apt,Entire condo,8,3.0,4.0,1.5,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97323,23.73195,1,365,0.0,40,182,5.4,4.666666666666667,3.0,4.79,4.91,4.87,4.89,4.93,4.92,4.8
581213663781075211,149.02,Entire home/apt,Entire condo,3,1.0,2.0,1.0,"Athens, Greece",ΣΕΠΟΛΙΑ,38.00968,23.71838,2,1125,0.0,48,23,0.68,,,5.0,4.96,4.96,5.0,4.91,4.57,4.91
585241883949244456,633.33,Entire home/apt,Entire condo,4,1.0,2.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.976589,23.727493,2,30,1.0,40,110,3.36,5.0,1.0,4.96,4.94,4.95,4.84,4.95,4.97,4.95
588519170477515384,305.49,Entire home/apt,Entire condo,6,2.0,3.0,1.5,"England, United Kingdom",ΣΕΠΟΛΙΑ,38.00245,23.71883,3,1125,0.0,52,5,0.16,,,5.0,4.2,5.0,5.0,5.0,5.0,5.0
589749607074637546,163.92,Entire home/apt,Entire condo,4,2.0,3.0,1.5,"Athens, Greece",ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00526,23.73472,1,1125,0.0,16,0,,,,,,,,,,
591923131421979446,938.82,Entire home/apt,Entire condo,6,2.0,1.0,1.5,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97643,23.73282,4,1125,1.0,33,48,1.46,,,4.83,4.81,4.77,4.9,4.83,4.92,4.77
595572535582949841,208.63,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967899,23.730116,2,360,1.0,46,244,7.37,5.0,2.0,4.98,4.98,4.99,4.98,4.99,4.99,4.95
597046362786793944,149.02,Entire home/apt,Entire condo,3,1.0,2.0,1.0,"Galatsi, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98882,23.72687,3,1125,0.0,38,137,4.44,4.0,1.0,4.62,4.79,4.61,4.88,4.96,3.82,4.77
598971507129532726,320.39,Entire home/apt,Entire rental unit,5,2.0,4.0,1.5,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98925,23.761475,2,25,1.0,52,22,0.67,,,5.0,5.0,4.95,4.91,4.95,5.0,5.0
607014217579428053,529.02,Entire home/apt,Entire rental unit,6,3.0,5.0,2.0,"Athens, Greece",ΚΕΡΑΜΕΙΚΟΣ,37.97996,23.71661,2,1125,0.0,40,29,0.93,5.0,1.0,4.76,4.83,4.59,4.9,4.83,4.66,4.66
609518272680096879,141.57,Entire home/apt,Entire condo,2,1.0,,,"Athens, Greece",ΠΕΤΡΑΛΩΝΑ,37.9696,23.711,1,1125,,37,12,0.37,,,4.67,4.92,4.83,4.92,5.0,4.58,4.67
609907872964922029,74.51,Entire home/apt,Entire rental unit,2,1.0,,,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.99254,23.72123,1,7,0.0,43,17,0.53,5.0,1.0,4.88,4.82,5.0,4.82,5.0,4.59,4.94
610129260067076339,111.76,Entire home/apt,Entire condo,2,1.0,1.0,1.0,,ΠΑΤΗΣΙΑ,38.01363,23.73573,1,58,0.0,38,60,1.87,,,4.63,4.72,4.68,4.9,4.87,4.48,4.71
614324023864384124,193.73,Entire home/apt,Entire condo,4,1.0,2.0,1.0,"Athens, Greece",ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00882,23.73162,2,31,0.0,33,9,0.28,,,5.0,4.67,5.0,5.0,5.0,4.89,5.0
614397500651750901,298.04,Entire home/apt,Entire condo,2,1.0,1.0,1.0,"Zografou, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97845,23.72949,2,365,,21,8,0.25,,,4.5,4.13,4.38,4.25,4.75,4.75,3.88
617126803849174889,268.24,Entire home/apt,Entire serviced apartment,3,1.0,1.0,1.0,"Athens, Greece",ΚΕΡΑΜΕΙΚΟΣ,37.98216,23.71621,2,365,1.0,37,12,0.39,,,4.75,4.83,4.83,5.0,5.0,4.75,4.83
620229202620931430,335.29,Entire home/apt,Entire condo,6,2.0,3.0,1.0,"Athens, Greece",ΠΑΤΗΣΙΑ,38.012169,23.733099,2,30,0.0,42,7,0.22,,,4.86,5.0,4.71,4.86,5.0,4.29,4.71
621746501006006659,119.22,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Paris, France",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98349,23.71733,2,360,1.0,34,32,1.0,0.0,1.0,5.0,4.97,5.0,4.97,5.0,4.91,4.91
624486923580505612,335.29,Entire home/apt,Entire rental unit,4,2.0,4.0,1.0,"Athens, Greece",ΠΑΓΚΡΑΤΙ,37.97252,23.74383,3,365,0.0,37,2,0.07,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
625340542849626018,208.63,Entire home/apt,Entire condo,2,1.0,2.0,1.0,"Athens, Greece",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967419,23.729191,2,20,0.0,37,32,1.03,,,4.97,5.0,5.0,4.91,4.94,5.0,4.94
625662512592616123,335.29,Entire home/apt,Entire rental unit,5,2.0,2.0,2.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.964016,23.72887,2,365,1.0,55,137,4.31,,,4.8,4.81,4.89,4.92,4.88,4.6,4.73
628058330910993887,312.94,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97703552246094,23.73078155517578,1,365,1.0,45,224,7.19,4.571428571428571,7.0,4.89,4.93,4.93,4.91,4.96,4.88,4.89
629470239611731491,104.31,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,"Athens, Greece",ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.987682,23.727884,1,365,1.0,49,54,1.79,,,4.89,4.87,4.98,4.94,4.93,4.11,4.81
629723900482575233,312.94,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97751,23.72849,3,365,0.0,29,7,0.22,,,4.71,5.0,4.71,5.0,5.0,5.0,4.71
630395925819193175,409.8,Entire home/apt,Entire condo,4,2.0,2.0,1.0,"Athens, Greece",ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964916,23.726458,3,180,1.0,51,57,1.88,3.0,1.0,4.86,4.95,4.91,5.0,4.95,4.93,4.95
630434348451632102,178.82,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,"Athens, Greece",ΚΕΡΑΜΕΙΚΟΣ,37.98015,23.71638,1,365,1.0,35,11,0.36,,,4.45,4.73,4.82,4.91,4.91,4.64,4.27
635346250959611360,536.47,Entire home/apt,Entire serviced apartment,8,3.0,5.0,3.0,"Athens, Greece",ΝΕΟΣ ΚΟΣΜΟΣ,37.9612472,23.7241882,1,365,1.0,68,36,1.35,,,4.97,4.94,4.92,4.86,4.97,4.61,4.89
635873188515472993,126.67,Entire home/apt,Entire condo,3,1.0,2.0,1.0,,ΝΙΡΒΑΝΑ,38.01056,23.72705,1,365,0.0,31,31,1.09,,,4.84,4.84,4.77,4.94,4.94,4.45,4.74
638245082728940078,625.88,Entire home/apt,Entire condo,4,1.0,1.0,1.0,"Athens, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98001,23.72586,1,365,,14,44,1.41,,,4.82,4.93,4.7,4.91,4.98,4.91,4.82
638379580565435731,275.69,Entire home/apt,Entire condo,4,2.0,2.0,1.0,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95436,23.7277,3,365,1.0,38,96,3.23,5.0,1.0,4.97,4.98,4.96,4.98,4.99,4.86,4.96
639119178899804950,633.33,Entire home/apt,Room in aparthotel,4,1.0,2.0,2.0,"Ilioupoli, Greece",ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97959,23.72394,1,365,0.0,48,15,0.48,,,4.87,4.93,4.93,5.0,5.0,4.93,4.93
639663092932673464,238.43,Entire home/apt,Entire rental unit,3,1.0,3.0,1.0,Greece,ΛΥΚΑΒΗΤΤΟΣ,37.9820662,23.7514044,2,90,0.0,47,6,0.23,,,4.5,4.67,4.5,4.5,5.0,5.0,4.17
640414976922667667,678.04,Entire home/apt,Entire rental unit,10,3.0,5.0,2.5,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96249798248238,23.72473352698366,2,59,1.0,48,73,2.46,2.0,1.0,4.92,4.9,4.97,4.96,4.99,4.73,4.88
